model,trial_id,condition,trial_type,claimed_speaker,test_speaker,test_path,claimed_cohort,test_cohort,is_same_cohort,raw_similarity,snorm_score,mu_imp,sigma_imp,decision,verified,real_impostor_cohort_size
baseline,13f7f9887d32f5f93c29dd60,telephone_moderate,impostor,hindi_1179_male,hindi_1160_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1160_male\844424932309963-1160-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.27851968938505306,1.6326111902878548,0.08576495423410055,0.11806530317666562,step_up,false,38
baseline,13c7d7e50e3dc110fab69fcf,telephone_moderate,impostor,hindi_390_male,hindi_1160_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1160_male\844424932309963-1160-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.11022220729388318,0.164179035942261,0.09019383534176291,0.12199104372353554,mismatch,false,38
baseline,d5b8902c2fe234cbbc0e4d64,telephone_moderate,impostor,hindi_326_female,hindi_1160_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1160_male\844424932309963-1160-m.wav,female|hindi|unknown,male|hindi|unknown,false,-0.024541228522912142,-0.9811459173388506,0.09374024154746807,0.12055441293706191,mismatch,false,38
baseline,94408b605719473651f7e9fd,telephone_moderate,impostor,hindi_888_female,hindi_1160_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1160_male\844424932309963-1160-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.08579731234443988,-0.04129526902265584,0.0908365957351693,0.12203052577196488,mismatch,false,38
baseline,11c5e60a1f5986fd7879693b,telephone_moderate,impostor,hindi_819_female,hindi_1160_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1160_male\844424932309963-1160-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.21910124015686977,1.0963227982991373,0.08732859763484221,0.12019511290512515,mismatch,false,38
baseline,1e794b3f1df0905720c58356,telephone_moderate,genuine,hindi_1177_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.6152315905806268,2.8852016161564125,0.23923041956810318,0.13032058796411677,step_up,false,39
baseline,8a7a76e185a15dc5965a3f22,telephone_moderate,impostor,hindi_193_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.08579731234443988,-1.2151105647854952,0.24326813291609434,0.12959382062442437,mismatch,false,38
baseline,0e8a1588eb1d249e657b222a,telephone_moderate,impostor,hindi_727_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.12241067519921628,-0.9178776343007757,0.24230462336728442,0.13062084060845583,mismatch,false,38
baseline,bf9e367581a2f051e0795404,telephone_moderate,impostor,hindi_289_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.23105810828067128,-0.06353234582694248,0.23944548039145666,0.132017352761253,mismatch,false,38
baseline,d698bf61f2892570d541bac1,telephone_moderate,impostor,hindi_590_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.19509032201612833,-0.34365080136099996,0.24039200108262884,0.13182474444141273,mismatch,false,38
baseline,cdb52359bd8cd758aec89937,telephone_moderate,impostor,hindi_888_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.20711137619221856,-0.24988346073051426,0.24007565755167912,0.13191862023637788,mismatch,false,38
baseline,248e127e41a0887b77ce6d4c,telephone_moderate,impostor,hindi_229_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.4496113296546066,1.6945773493213099,0.23369407982898469,0.1274165796634177,step_up,false,38
baseline,455c645bd52215b658f9fb59,telephone_moderate,impostor,hindi_682_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2548656596045146,0.12156661951513904,0.2388189658829345,0.13199917695812696,mismatch,false,38
baseline,0207d24c506121aac7d065a2,telephone_moderate,impostor,hindi_277_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3020059493192282,0.489494621027173,0.23757843194307357,0.13162048081541247,mismatch,false,38
baseline,59774514845937010fa16d3b,telephone_moderate,impostor,hindi_346_female,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.19509032201612833,-0.34365080136099996,0.24039200108262884,0.13182474444141273,mismatch,false,38
baseline,0db5fca515f03900fc7c16e3,telephone_moderate,impostor,hindi_1160_male,hindi_1177_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1177_female\844424930822894-1177-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.12241067519921628,-0.9178776343007757,0.24230462336728442,0.13062084060845583,mismatch,false,38
baseline,909a922d7ede1f9de3f33b83,telephone_moderate,genuine,hindi_1179_male,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.6248594881423865,4.470620012882477,0.07155569836351361,0.12376444166233773,verified,true,39
baseline,272c2de095dffa0a5794589c,telephone_moderate,impostor,hindi_1160_male,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.024541228522912264,-0.3855692410982283,0.07279292125405575,0.12514404051969175,mismatch,false,38
baseline,baf2c85e4d38989f19937e85,telephone_moderate,impostor,hindi_934_male,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.2667127574748984,1.652432414015184,0.06641998628163506,0.12121087040805463,step_up,false,38
baseline,15638ed360f0149072106e8a,telephone_moderate,impostor,hindi_349_male,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.38268343236508984,2.7892011756078317,0.06336812641610369,0.11448270879184609,step_up,false,38
baseline,2b69dcbdfb38a6ec3510391e,telephone_moderate,impostor,hindi_550_male,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.29028467725446233,1.8688548773566558,0.06579967260322547,0.12011901371857871,step_up,false,38
baseline,3aecdbef36fe1f06532e4e46,telephone_moderate,impostor,hindi_759_male,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.024541228522912264,-0.3855692410982283,0.07279292125405575,0.12514404051969175,mismatch,false,38
baseline,184dd86787cd20ad91cb346b,telephone_moderate,impostor,hindi_186_male,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.12241067519921628,0.4172007698441944,0.07021740949941617,0.12510347408824757,mismatch,false,38
baseline,c330cea2b8d047528d430a5f,telephone_moderate,impostor,hindi_390_male,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.18303988795514106,0.9224543114760554,0.06862190390057603,0.12403647815519483,mismatch,false,38
baseline,9c28168e0cbf12f496648a10,telephone_moderate,impostor,hindi_888_female,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,female|hindi|unknown,male|hindi|unknown,false,-0.036807222941358866,-0.8960884168508276,0.07440735418732604,0.12411116474368943,mismatch,false,38
baseline,3d927f74226ef1ad938a768b,telephone_moderate,impostor,hindi_289_female,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.012271538285719944,-0.4867416185425048,0.073115807839245,0.12500321985146173,mismatch,false,38
baseline,572d1a7b0ec6de98fe8d010d,telephone_moderate,impostor,hindi_277_female,hindi_1179_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_1179_male\844424933527233-1179-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.012271538285719944,-0.4867416185425048,0.073115807839245,0.12500321985146173,mismatch,false,38
baseline,0f35dd617d3854d6d257bf0b,telephone_moderate,genuine,hindi_130_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.6343932841636455,2.829376585712655,0.24949428413600713,0.13603668100288993,step_up,false,39
baseline,4961ffe6eeb299a5200e65eb,telephone_moderate,impostor,hindi_326_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.18303988795514106,-0.49645078888859184,0.2512430840355036,0.13738158465424047,mismatch,false,38
baseline,6e9c379f10aa7f7fb64ccede,telephone_moderate,impostor,hindi_682_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.17096188876030136,-0.5874165382126031,0.25156092611957837,0.13720934314264382,mismatch,false,38
baseline,8c5632c31941e4b04043f8ba,telephone_moderate,impostor,hindi_1148_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.049067674327418126,-1.5371370902653823,0.2547686686046542,0.13382085149069065,mismatch,false,38
baseline,c6f17afea86f2e9e2186bde4,telephone_moderate,impostor,hindi_961_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.5555702330196023,2.4482683985282803,0.2414396539022283,0.1283072474023707,step_up,false,38
baseline,b8a9fe73ba549cf70d58a505,telephone_moderate,impostor,hindi_193_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2667127574748984,0.12825394397748008,0.2490411664165626,0.1377859464613326,mismatch,false,38
baseline,da7314f42c511d22547c2744,telephone_moderate,impostor,hindi_1087_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3484186802494345,0.7418754000788236,0.24689101055407478,0.13685272443940386,mismatch,false,38
baseline,3650536e37e852b50eef9ac7,telephone_moderate,impostor,hindi_759_male,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.3020059493192282,0.3918261898031793,0.24811239821013287,0.13754453508114642,mismatch,false,38
baseline,5d0f9000c0de7775a0157217,telephone_moderate,impostor,hindi_1160_male,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.03680722294135899,-1.637432550240854,0.25509131206218205,0.13330875161160996,mismatch,false,38
baseline,57981069f81898576ebdb0f3,telephone_moderate,impostor,hindi_888_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.21910124015686977,-0.22648745137909054,0.2502941010828265,0.1377244555317403,mismatch,false,38
baseline,5a829e570d6e800e0e9b5f07,telephone_moderate,impostor,hindi_1128_female,hindi_130_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_130_female\844424931141680-130-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.325310292162263,0.5669276862363595,0.247499126030053,0.13725060183384571,mismatch,false,38
baseline,f7c37171b7e0a8c7c9fa2006,telephone_moderate,genuine,hindi_164_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.6055110414043255,2.615721364821269,0.17481807593046841,0.16465552151931373,step_up,false,39
baseline,0bbffaf9adfe17b3937ac586,telephone_moderate,impostor,hindi_384_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.03680722294135899,-0.857096461775057,0.1784499404828134,0.16525878224734547,mismatch,false,38
baseline,e0bc4ac85cf5815d46be6bbd,telephone_moderate,impostor,hindi_939_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.5245896826784688,2.29244732435952,0.16561355996341576,0.15659078352666025,step_up,false,38
baseline,ded34e77a5232d2a472fbcbe,telephone_moderate,impostor,hindi_819_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.23105810828067128,0.3465592533508043,0.1733380750791473,0.16655170116925697,mismatch,false,38
baseline,7216c5dbff8bfe2b24170f76,telephone_moderate,impostor,hindi_277_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,-0.07356456359966733,-1.5761396655816644,0.18135446118126147,0.16173631712190464,mismatch,false,38
baseline,65f8023cf521201ebc3472b2,telephone_moderate,impostor,hindi_590_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.13458070850712622,-0.24776235667232407,0.17587695402055636,0.16667683528715432,mismatch,false,38
baseline,212896c805eafe2ddb5d5b51,telephone_moderate,impostor,hindi_367_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3136817403988916,0.8624934308919578,0.17116376897077307,0.16523948626568882,mismatch,false,38
baseline,d6764b203d60bfffd5a8c732,telephone_moderate,impostor,hindi_934_male,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.20711137619221856,0.19879094191213492,0.1739682522393697,0.1667235118162377,mismatch,false,38
baseline,bc6ae242547ed1756f179d13,telephone_moderate,impostor,hindi_390_male,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.12241067519921628,-0.3228765745993713,0.17619721805497504,0.16658546047354994,mismatch,false,38
baseline,cdc6a1716a8c2d7e5b79d239,telephone_moderate,impostor,hindi_346_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,-0.11022220729388306,-1.8272947752425153,0.1823191360153198,0.16009532083863004,mismatch,false,38
baseline,23088841eae620a00e4266a5,telephone_moderate,impostor,hindi_193_female,hindi_164_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_164_female\844424931071468-164-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.07356456359966745,-0.6261034446062426,0.17748264204443687,0.1659758931850689,mismatch,false,38
baseline,1a67ff7010643de575688e1f,telephone_moderate,genuine,hindi_186_male,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,male|hindi|unknown,male|hindi|unknown,true,-0.09801714032956065,-1.3176388204060463,0.06317341997193966,0.12233288652790868,mismatch,false,39
baseline,0eee9c361101ed3862b3a43f,telephone_moderate,impostor,hindi_1160_male,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.19509032201612833,1.109548957070007,0.05970192254972417,0.12202111371806898,mismatch,false,38
baseline,cdf2d36b17e1f2d6caa317b3,telephone_moderate,impostor,hindi_759_male,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.24298017990326398,1.5332515607755182,0.058441663131641654,0.12035762525379906,step_up,false,38
baseline,dd9466fe98ad049426c2fd10,telephone_moderate,impostor,hindi_38_male,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.08579731234443988,0.1874390980771423,0.06257805438318965,0.12387627874571891,mismatch,false,38
baseline,016571b65f4c08567e833a61,telephone_moderate,impostor,hindi_390_male,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.23105810828067128,1.4260892356341983,0.058755401858551985,0.12082182665483361,mismatch,false,38
baseline,fc4670051c6708b5414cab37,telephone_moderate,impostor,hindi_1179_male,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.4164295600976373,3.311185696758893,0.05387720575810551,0.10949321105560798,verified,true,38
baseline,761ec6b8f1d51fe059fc83b4,telephone_moderate,impostor,hindi_662_male,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.11022220729388318,0.39038458474444615,0.06193529398978326,0.12369062506837851,mismatch,false,38
baseline,7672a56162e7b64b6986e1f2,telephone_moderate,impostor,hindi_742_female,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,female|hindi|unknown,male|hindi|unknown,false,-0.08579731234443976,-1.2584677336295704,0.06709370240131807,0.12148981706889059,mismatch,false,38
baseline,26b2b0edc41da6e20f66b28e,telephone_moderate,impostor,hindi_819_female,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,female|hindi|unknown,male|hindi|unknown,false,-0.024541228522912142,-0.7313535552068419,0.06548170019548841,0.12309084720718998,mismatch,false,38
baseline,cc45026c542d1be67c2dd970,telephone_moderate,impostor,hindi_448_female,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,female|hindi|unknown,male|hindi|unknown,false,-0.1345807085071261,-1.697047036520832,0.06837747598454666,0.11959490816928889,mismatch,false,38
baseline,eb0c4fa91900a1613c860c4e,telephone_moderate,impostor,hindi_1148_female,hindi_186_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.08579731234443988,0.1874390980771423,0.06257805438318965,0.12387627874571891,mismatch,false,38
baseline,f133f5ae18dd81b08963ce69,telephone_moderate,genuine,hindi_193_female,hindi_193_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930955366-193-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.680600997795453,2.097785829842674,0.27470370640029346,0.19348843224172235,step_up,false,39
baseline,78a35c7946514e28e2b6f151,telephone_moderate,impostor,hindi_384_female,hindi_193_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930955366-193-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.24298017990326398,-0.16615776968431473,0.2755385360449521,0.19594844227595348,mismatch,false,38
baseline,cbd198983aae112f542c8406,telephone_moderate,impostor,hindi_736_female,hindi_193_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930955366-193-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3484186802494345,0.38669829049811255,0.2727638386674213,0.1956430722374307,mismatch,false,38
baseline,a508aa688ae2b805f8f5bb3c,telephone_moderate,impostor,hindi_742_female,hindi_193_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930955366-193-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.13458070850712622,-0.7387760172133788,0.27839115371327156,0.1946604137862923,mismatch,false,38
baseline,b8ae3ea14b1037d94b6d9665,telephone_moderate,impostor,hindi_645_female,hindi_193_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930955366-193-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.40524131400498986,0.687603127959542,0.2712685062001699,0.1948403117396854,mismatch,false,38
baseline,e2cf54473c062faafb13fea9,telephone_moderate,impostor,hindi_1128_female,hindi_193_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930955366-193-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.38268343236508984,0.5676946287406323,0.27186213466437775,0.19521286989548745,mismatch,false,38
baseline,1566d91dc115706b05051269,telephone_moderate,impostor,hindi_229_female,hindi_193_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930955366-193-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.5141027441932217,1.2794903066639698,0.2684037317215322,0.1920288189695656,mismatch,false,38
