model,trial_id,condition,trial_type,claimed_speaker,test_speaker,test_path,claimed_cohort,test_cohort,is_same_cohort,score
baseline,5831827512850b4288dc95d2,clean,impostor,hindi_329_female,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.5191979615472633
baseline,2cb751254a4e6f9658d4706a,clean,impostor,hindi_1087_female,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3240448550831749
baseline,6b4278b36b491959f037dd6c,clean,impostor,hindi_481_female,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.03220843658313028
baseline,0c1d4596c12ac4f7241ef65e,clean,impostor,hindi_819_female,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3212565188322821
baseline,bb42e8a82a7ddfb8182d8746,clean,impostor,hindi_727_female,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.12614903194225782
baseline,6acc6f0b78e9d3b450d192c8,clean,impostor,hindi_193_female,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.23878757485574106
baseline,17710c7a99b7e2e4fdf616a9,clean,impostor,hindi_1160_male,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.0566079718024159
baseline,4d8a5eb86c367967e89ab44b,clean,impostor,hindi_164_female,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.39400706808148067
baseline,7cdd9d71bea7cc38145c52a2,clean,impostor,hindi_349_male,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.0845117881755144
baseline,cdf53e5acc9cd3ad8603bca8,clean,impostor,hindi_1179_male,hindi_645_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_645_female\844424932746974-645-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.12871194266256783
baseline,b1866d2609f06021ecd19a04,clean,genuine,hindi_662_male,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.896381219631188
baseline,f41bfb2a21cde0a024a053a6,clean,impostor,hindi_759_male,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.2526308021586988
baseline,73795fa1f868237939b77889,clean,impostor,hindi_186_male,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.2687948697195331
baseline,043b6a2ecf9e2a8742ead8a7,clean,impostor,hindi_1160_male,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.2003886926987729
baseline,89bc4de3c3755bb76afdd095,clean,impostor,hindi_38_male,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.3061911213977809
baseline,e3956aecfb00658847bb3cce,clean,impostor,hindi_1179_male,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.3064588383163044
baseline,1f938ab471bd8a1db17409f6,clean,impostor,hindi_934_male,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.48425407451934965
baseline,0bf3e84c61bd9e1aa268a67d,clean,impostor,hindi_1087_female,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.19429120253953383
baseline,dce8ad09cc234bfd4a7ac856,clean,impostor,hindi_550_male,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.26539052850710976
baseline,34f7c504d89510a3f3f89e39,clean,impostor,hindi_939_female,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.23559074390568038
baseline,25da3badcd6c8bf48b274bd2,clean,impostor,hindi_946_female,hindi_662_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_662_male\844424933462464-662-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.14933720771723152
baseline,e8de45050550ab283c647767,clean,genuine,hindi_682_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.8778955854956798
baseline,46569462b96c8160ea5ed501,clean,impostor,hindi_961_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.33866795880537304
baseline,57f4fa1823ba03940dd20e96,clean,impostor,hindi_1087_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3355564879996825
baseline,33d14e81333d3a7352556229,clean,impostor,hindi_289_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.38064417192254546
baseline,d631787076f22ae3ae32ddde,clean,impostor,hindi_1177_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.17711285400500282
baseline,3168a5857b2771b80834ca8c,clean,impostor,hindi_1148_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3062358578889348
baseline,9e7ea8e216a1ac88ea1193e0,clean,impostor,hindi_229_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.4025854943312846
baseline,c1b0cb966c4e8e722cbd56a2,clean,impostor,hindi_349_male,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,male|hindi|unknown,female|hindi|unknown,false,-0.022961200427961813
baseline,581ff7e71d17c284c5bc4485,clean,impostor,hindi_38_male,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.11740170814855523
baseline,12c3972906521264d23e9804,clean,impostor,hindi_946_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2981467074563474
baseline,04f148b6bbda6f0441c89f84,clean,impostor,hindi_727_female,hindi_682_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_682_female\844424932709843-682-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.07080407464745804
baseline,219ec88827204786b016e796,clean,genuine,hindi_727_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.8603586192087426
baseline,c4412115631a6cfd89dc151c,clean,impostor,hindi_164_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.24561323517481579
baseline,fffaa4bfde72eb3820979c9c,clean,impostor,hindi_736_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.20611484687327622
baseline,6d31622bafe373e78d7f1393,clean,impostor,hindi_130_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3724246368126633
baseline,98db37949fe883f7e86bd44b,clean,impostor,hindi_193_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.31086926151062577
baseline,a2c57c6bfceaf2bb7d7327cd,clean,impostor,hindi_329_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.19808046057398823
baseline,3b86540dfb1392c2a6006cef,clean,impostor,hindi_326_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.17050285517606517
baseline,2444635304e057b1f61eab73,clean,impostor,hindi_349_male,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.22125768423967473
baseline,7180f77f3ea2d89a6ce01536,clean,impostor,hindi_662_male,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.24655975395474947
baseline,9ba0372bed29c9f8411b903f,clean,impostor,hindi_682_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.18554625335820124
baseline,c4c619b1b329a410d004b3dc,clean,impostor,hindi_384_female,hindi_727_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_727_female\844424932910021-727-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2731956925934266
baseline,ecbe9d1fc262c08072c8ad47,clean,genuine,hindi_736_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.8577694533993511
baseline,315bff1d2287d61e53c39e58,clean,impostor,hindi_819_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.26068980839903755
baseline,59a3b7891892f83aa26b7dbd,clean,impostor,hindi_481_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.07678194788580599
baseline,b99ff06f6b9b31b93ee71c4d,clean,impostor,hindi_645_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2132111736442593
baseline,6b3f81f16bdc58d12cf42f3c,clean,impostor,hindi_229_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.1815077395765256
baseline,047feec73e5729269f0e46b7,clean,impostor,hindi_367_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.11364365638685761
baseline,830b2a7f9ee915f72afdc05a,clean,impostor,hindi_1148_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.06349614169637906
baseline,5d47e031cd7d4053a9c48332,clean,impostor,hindi_946_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.16228652007500738
baseline,243bfbc928ba6106b8fd5d04,clean,impostor,hindi_1128_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2319828850398663
baseline,d4ec72d80a6f8d9aa80ce416,clean,impostor,hindi_590_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.17785976884289156
baseline,48eb38ca53dc6be29ead57cc,clean,impostor,hindi_1177_female,hindi_736_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_736_female\844424930949680-736-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2690572271651785
baseline,8e95987c72a84a4d8cb098be,clean,genuine,hindi_742_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.8568188168661438
baseline,398fb47d43b96a6dbf6ed473,clean,impostor,hindi_346_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3238165299610352
baseline,da1f8a958835a27ae20c8c89,clean,impostor,hindi_252_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.4050059166303672
baseline,64c11e1cf8938661f7d636d1,clean,impostor,hindi_481_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.33675239121294087
baseline,15ff23e73d389970dd5ac520,clean,impostor,hindi_458_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3994292744126185
baseline,a17a7ae48be046c5c4ff40f4,clean,impostor,hindi_384_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.308218832975296
baseline,beb32d18f88a703ea0a6863f,clean,impostor,hindi_1177_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2712944973674224
baseline,fc491320142b41029fc41296,clean,impostor,hindi_662_male,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.10499059865402692
baseline,7bd86082c32230f99d113772,clean,impostor,hindi_367_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3278858341174533
baseline,aee8502f563ab227b6047562,clean,impostor,hindi_590_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.5084824352510391
baseline,f0715fd3bfe92216ff5df076,clean,impostor,hindi_448_female,hindi_742_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_742_female\844424930652710-742-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.1672202246737794
baseline,a5cd92998b7d334bc0b67154,clean,genuine,hindi_759_male,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.8861101598977132
baseline,238c8fc7a7caa64d364e7813,clean,impostor,hindi_662_male,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.3325872869037144
baseline,8fdf17646466eb105e448d13,clean,impostor,hindi_1160_male,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.49062997412229553
baseline,fa8c7a31657b1bad999ffe8d,clean,impostor,hindi_349_male,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.23892644752286116
baseline,c3e6ed7e2de15501eda60c96,clean,impostor,hindi_550_male,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.17594129232640762
baseline,08694108f44206efa8b79aaa,clean,impostor,hindi_390_male,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.3277311329104048
baseline,90ecbd2cddbca4ec82034e81,clean,impostor,hindi_1179_male,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,male|hindi|unknown,male|hindi|unknown,true,0.2962049843649763
baseline,d2d8ee2a8271b40417209e9e,clean,impostor,hindi_252_female,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.015979449193566315
baseline,964415d69cb0cd87ef9f0432,clean,impostor,hindi_1087_female,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.09886262881813603
baseline,61ed3c1aad3c3720bf685c5b,clean,impostor,hindi_367_female,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.1764810389256716
baseline,8004e754c035f92e1e257c91,clean,impostor,hindi_888_female,hindi_759_male,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_759_male\844424933459589-759-m.wav,female|hindi|unknown,male|hindi|unknown,false,0.11330094630063149
baseline,8ade92acd11b6cc8265ffed0,clean,genuine,hindi_819_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.8485211288160076
baseline,41621b446f5053234be2deb1,clean,impostor,hindi_367_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.40773818418487917
baseline,daf379fe29525e98fd68c61a,clean,impostor,hindi_458_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.2036144350734418
baseline,f54e6545b61fb1c8dafed1ab,clean,impostor,hindi_193_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.37745056387718967
baseline,2abb2a0437ad010cf2265f34,clean,impostor,hindi_1087_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.07874301139433099
baseline,10e3c74c8cd31bcb652e681c,clean,impostor,hindi_384_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3796266424645153
baseline,6569a46c34909dae759b8e52,clean,impostor,hindi_481_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.28197384881897214
baseline,07bb623ae2ea3557d7049f62,clean,impostor,hindi_252_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.24430555860743217
baseline,44435473a6c311c1bc57795b,clean,impostor,hindi_759_male,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,male|hindi|unknown,female|hindi|unknown,false,0.18909024029257046
baseline,c178f0910c07ec45ab5e3deb,clean,impostor,hindi_448_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3134386433521616
baseline,b88dadc1be4666e9c3274e5b,clean,impostor,hindi_590_female,hindi_819_female,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_819_female\844424931030937-819-f.wav,female|hindi|unknown,female|hindi|unknown,true,0.3883498468833637
