speaker_key,speaker_id,lang,gender,region,utterance_index,path,source_fname
hindi_186_male,186,hindi,male,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_186_male\844424931210481-186-m.wav,844424931210481-186-m.m4a
hindi_186_male,186,hindi,male,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_186_male\844424931210481-186-m.wav,844424931210481-186-m.m4a
hindi_186_male,186,hindi,male,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_186_male\844424931210481-186-m.wav,844424931210481-186-m.m4a
hindi_193_female,193,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_193_female\844424930847131-193-f.wav,844424930847131-193-f.m4a
hindi_193_female,193,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_193_female\844424930847131-193-f.wav,844424930847131-193-f.m4a
hindi_193_female,193,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930847131-193-f.wav,844424930847131-193-f.m4a
hindi_193_female,193,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_193_female\844424930847131-193-f.wav,844424930847131-193-f.m4a
hindi_193_female,193,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_193_female\844424931125074-193-f.wav,844424931125074-193-f.m4a
hindi_193_female,193,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_193_female\844424931125074-193-f.wav,844424931125074-193-f.m4a
hindi_193_female,193,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424931125074-193-f.wav,844424931125074-193-f.m4a
hindi_193_female,193,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_193_female\844424931125074-193-f.wav,844424931125074-193-f.m4a
hindi_193_female,193,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_193_female\844424930723471-193-f.wav,844424930723471-193-f.m4a
hindi_193_female,193,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_193_female\844424930723471-193-f.wav,844424930723471-193-f.m4a
hindi_193_female,193,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930723471-193-f.wav,844424930723471-193-f.m4a
hindi_193_female,193,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_193_female\844424930723471-193-f.wav,844424930723471-193-f.m4a
hindi_193_female,193,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_193_female\844424930637877-193-f.wav,844424930637877-193-f.m4a
hindi_193_female,193,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_193_female\844424930637877-193-f.wav,844424930637877-193-f.m4a
hindi_193_female,193,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930637877-193-f.wav,844424930637877-193-f.m4a
hindi_193_female,193,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_193_female\844424930637877-193-f.wav,844424930637877-193-f.m4a
hindi_193_female,193,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_193_female\844424930999067-193-f.wav,844424930999067-193-f.m4a
hindi_193_female,193,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_193_female\844424930999067-193-f.wav,844424930999067-193-f.m4a
hindi_193_female,193,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930999067-193-f.wav,844424930999067-193-f.m4a
hindi_193_female,193,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_193_female\844424930999067-193-f.wav,844424930999067-193-f.m4a
hindi_193_female,193,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_193_female\844424930955366-193-f.wav,844424930955366-193-f.m4a
hindi_193_female,193,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_193_female\844424930955366-193-f.wav,844424930955366-193-f.m4a
hindi_193_female,193,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_193_female\844424930955366-193-f.wav,844424930955366-193-f.m4a
hindi_193_female,193,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_193_female\844424930955366-193-f.wav,844424930955366-193-f.m4a
hindi_229_female,229,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_229_female\844424930545085-229-f.wav,844424930545085-229-f.m4a
hindi_229_female,229,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_229_female\844424930545085-229-f.wav,844424930545085-229-f.m4a
hindi_229_female,229,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_229_female\844424930545085-229-f.wav,844424930545085-229-f.m4a
hindi_229_female,229,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_229_female\844424930545085-229-f.wav,844424930545085-229-f.m4a
hindi_229_female,229,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_229_female\844424931010545-229-f.wav,844424931010545-229-f.m4a
hindi_229_female,229,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_229_female\844424931010545-229-f.wav,844424931010545-229-f.m4a
hindi_229_female,229,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_229_female\844424931010545-229-f.wav,844424931010545-229-f.m4a
hindi_229_female,229,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_229_female\844424931010545-229-f.wav,844424931010545-229-f.m4a
hindi_229_female,229,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_229_female\844424930549637-229-f.wav,844424930549637-229-f.m4a
hindi_229_female,229,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_229_female\844424930549637-229-f.wav,844424930549637-229-f.m4a
hindi_229_female,229,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_229_female\844424930549637-229-f.wav,844424930549637-229-f.m4a
hindi_229_female,229,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_229_female\844424930549637-229-f.wav,844424930549637-229-f.m4a
hindi_229_female,229,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_229_female\844424930526973-229-f.wav,844424930526973-229-f.m4a
hindi_229_female,229,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_229_female\844424930526973-229-f.wav,844424930526973-229-f.m4a
hindi_229_female,229,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_229_female\844424930526973-229-f.wav,844424930526973-229-f.m4a
hindi_229_female,229,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_229_female\844424930526973-229-f.wav,844424930526973-229-f.m4a
hindi_229_female,229,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_229_female\844424931075389-229-f.wav,844424931075389-229-f.m4a
hindi_229_female,229,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_229_female\844424931075389-229-f.wav,844424931075389-229-f.m4a
hindi_229_female,229,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_229_female\844424931075389-229-f.wav,844424931075389-229-f.m4a
hindi_229_female,229,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_229_female\844424931075389-229-f.wav,844424931075389-229-f.m4a
hindi_229_female,229,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_229_female\844424931075468-229-f.wav,844424931075468-229-f.m4a
hindi_229_female,229,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_229_female\844424931075468-229-f.wav,844424931075468-229-f.m4a
hindi_229_female,229,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_229_female\844424931075468-229-f.wav,844424931075468-229-f.m4a
hindi_229_female,229,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_229_female\844424931075468-229-f.wav,844424931075468-229-f.m4a
hindi_252_female,252,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_252_female\844424930524026-252-f.wav,844424930524026-252-f.m4a
hindi_252_female,252,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_252_female\844424930524026-252-f.wav,844424930524026-252-f.m4a
hindi_252_female,252,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_252_female\844424930524026-252-f.wav,844424930524026-252-f.m4a
hindi_252_female,252,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_252_female\844424930524026-252-f.wav,844424930524026-252-f.m4a
hindi_252_female,252,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_252_female\844424930869370-252-f.wav,844424930869370-252-f.m4a
hindi_252_female,252,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_252_female\844424930869370-252-f.wav,844424930869370-252-f.m4a
hindi_252_female,252,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_252_female\844424930869370-252-f.wav,844424930869370-252-f.m4a
hindi_252_female,252,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_252_female\844424930869370-252-f.wav,844424930869370-252-f.m4a
hindi_252_female,252,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_252_female\844424931021427-252-f.wav,844424931021427-252-f.m4a
hindi_252_female,252,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_252_female\844424931021427-252-f.wav,844424931021427-252-f.m4a
hindi_252_female,252,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_252_female\844424931021427-252-f.wav,844424931021427-252-f.m4a
hindi_252_female,252,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_252_female\844424931021427-252-f.wav,844424931021427-252-f.m4a
hindi_252_female,252,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_252_female\844424930784073-252-f.wav,844424930784073-252-f.m4a
hindi_252_female,252,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_252_female\844424930784073-252-f.wav,844424930784073-252-f.m4a
hindi_252_female,252,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_252_female\844424930784073-252-f.wav,844424930784073-252-f.m4a
hindi_252_female,252,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_252_female\844424930784073-252-f.wav,844424930784073-252-f.m4a
hindi_252_female,252,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_252_female\844424930851570-252-f.wav,844424930851570-252-f.m4a
hindi_252_female,252,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_252_female\844424930851570-252-f.wav,844424930851570-252-f.m4a
hindi_252_female,252,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_252_female\844424930851570-252-f.wav,844424930851570-252-f.m4a
hindi_252_female,252,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_252_female\844424930851570-252-f.wav,844424930851570-252-f.m4a
hindi_252_female,252,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_252_female\844424930655609-252-f.wav,844424930655609-252-f.m4a
hindi_252_female,252,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_252_female\844424930655609-252-f.wav,844424930655609-252-f.m4a
hindi_252_female,252,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_252_female\844424930655609-252-f.wav,844424930655609-252-f.m4a
hindi_252_female,252,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_252_female\844424930655609-252-f.wav,844424930655609-252-f.m4a
hindi_277_female,277,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_277_female\844424930800413-277-f.wav,844424930800413-277-f.m4a
hindi_277_female,277,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_277_female\844424930800413-277-f.wav,844424930800413-277-f.m4a
hindi_277_female,277,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_277_female\844424930800413-277-f.wav,844424930800413-277-f.m4a
hindi_277_female,277,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_277_female\844424930800413-277-f.wav,844424930800413-277-f.m4a
hindi_277_female,277,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_277_female\844424930755414-277-f.wav,844424930755414-277-f.m4a
hindi_277_female,277,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_277_female\844424930755414-277-f.wav,844424930755414-277-f.m4a
hindi_277_female,277,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_277_female\844424930755414-277-f.wav,844424930755414-277-f.m4a
hindi_277_female,277,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_277_female\844424930755414-277-f.wav,844424930755414-277-f.m4a
hindi_277_female,277,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_277_female\844424930765188-277-f.wav,844424930765188-277-f.m4a
hindi_277_female,277,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_277_female\844424930765188-277-f.wav,844424930765188-277-f.m4a
hindi_277_female,277,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_277_female\844424930765188-277-f.wav,844424930765188-277-f.m4a
hindi_277_female,277,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_277_female\844424930765188-277-f.wav,844424930765188-277-f.m4a
hindi_277_female,277,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_277_female\844424931281521-277-f.wav,844424931281521-277-f.m4a
hindi_277_female,277,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_277_female\844424931281521-277-f.wav,844424931281521-277-f.m4a
hindi_277_female,277,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_277_female\844424931281521-277-f.wav,844424931281521-277-f.m4a
hindi_277_female,277,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_277_female\844424931281521-277-f.wav,844424931281521-277-f.m4a
hindi_277_female,277,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_277_female\844424930755485-277-f.wav,844424930755485-277-f.m4a
hindi_277_female,277,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_277_female\844424930755485-277-f.wav,844424930755485-277-f.m4a
hindi_277_female,277,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_277_female\844424930755485-277-f.wav,844424930755485-277-f.m4a
hindi_277_female,277,hindi,female,,4,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_277_female\844424930755485-277-f.wav,844424930755485-277-f.m4a
hindi_277_female,277,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_277_female\844424931099305-277-f.wav,844424931099305-277-f.m4a
hindi_277_female,277,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_277_female\844424931099305-277-f.wav,844424931099305-277-f.m4a
hindi_277_female,277,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_277_female\844424931099305-277-f.wav,844424931099305-277-f.m4a
hindi_277_female,277,hindi,female,,5,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_277_female\844424931099305-277-f.wav,844424931099305-277-f.m4a
hindi_289_female,289,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_289_female\844424930697208-289-f.wav,844424930697208-289-f.m4a
hindi_289_female,289,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_289_female\844424930697208-289-f.wav,844424930697208-289-f.m4a
hindi_289_female,289,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_289_female\844424930697208-289-f.wav,844424930697208-289-f.m4a
hindi_289_female,289,hindi,female,,0,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_289_female\844424930697208-289-f.wav,844424930697208-289-f.m4a
hindi_289_female,289,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_289_female\844424930697202-289-f.wav,844424930697202-289-f.m4a
hindi_289_female,289,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_289_female\844424930697202-289-f.wav,844424930697202-289-f.m4a
hindi_289_female,289,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_289_female\844424930697202-289-f.wav,844424930697202-289-f.m4a
hindi_289_female,289,hindi,female,,1,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_289_female\844424930697202-289-f.wav,844424930697202-289-f.m4a
hindi_289_female,289,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_289_female\844424930920285-289-f.wav,844424930920285-289-f.m4a
hindi_289_female,289,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_289_female\844424930920285-289-f.wav,844424930920285-289-f.m4a
hindi_289_female,289,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_289_female\844424930920285-289-f.wav,844424930920285-289-f.m4a
hindi_289_female,289,hindi,female,,2,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_289_female\844424930920285-289-f.wav,844424930920285-289-f.m4a
hindi_289_female,289,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\clean\hindi\hindi_289_female\844424930594623-289-f.wav,844424930594623-289-f.m4a
hindi_289_female,289,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_mild\hindi\hindi_289_female\844424930594623-289-f.wav,844424930594623-289-f.m4a
hindi_289_female,289,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_moderate\hindi\hindi_289_female\844424930594623-289-f.wav,844424930594623-289-f.m4a
hindi_289_female,289,hindi,female,,3,C:\Users\LENOVO\OneDrive\Desktop\Final_layer2\UCO-HACKATHON\evaluation\data\kathbath_telephone\telephone_severe\hindi\hindi_289_female\844424930594623-289-f.wav,844424930594623-289-f.m4a
